kernel,coreF,memF,real,predict
srad,1300,3900,0.857863,0.934819
srad,1500,2100,0.859045,1.243841
srad,1500,2600,0.814910,1.083723
srad,1500,3100,0.793512,0.951510
srad,1500,3600,0.777370,0.842267
srad,1500,3900,0.770123,0.790140
srad,700,2100,1.567741,1.747614
srad,700,2600,1.542797,1.663474
srad,700,3100,1.533559,1.603528
srad,700,3600,1.536359,1.569472
srad,700,3900,1.535799,1.560415
srad,900,2100,1.265209,1.574194
srad,900,2600,1.229535,1.469555
srad,900,3100,1.212180,1.392277
srad,900,3600,1.202445,1.339592
srad,900,3900,1.197904,1.320312
transpose,1100,2100,1.564739,1.390033
transpose,1100,2600,1.253260,1.246464
transpose,1100,3100,1.096071,1.136604
transpose,1100,3600,1.000000,1.058324
transpose,1100,3900,0.946418,1.027673
transpose,1300,2100,1.557731,1.337414
transpose,1300,2600,1.240368,1.176383
transpose,1300,3100,1.040393,1.048952
transpose,1300,3600,0.941697,0.954961
transpose,1300,3900,0.896710,0.911342
transpose,1500,2100,1.552291,1.316084
transpose,1500,2600,1.236028,1.138798
transpose,1500,3100,1.028453,0.994910
transpose,1500,3600,0.907443,0.882576
transpose,1500,3900,0.854454,0.829659
transpose,700,2100,1.662630,1.584359
transpose,700,2600,1.426666,1.475795
transpose,700,3100,1.385913,1.408429
transpose,700,3600,1.395588,1.373096
transpose,700,3900,1.393894,1.363501
transpose,900,2100,1.575409,1.472357
transpose,900,2600,1.325366,1.346033
transpose,900,3100,1.189114,1.253266
transpose,900,3600,1.112795,1.196229
transpose,900,3900,1.109514,1.177057
vectorAdd,1100,2100,1.769838,1.591509
vectorAdd,1100,2600,1.402046,1.381388
vectorAdd,1100,3100,1.159159,1.200673
vectorAdd,1100,3600,1.000000,1.049014
vectorAdd,1100,3900,0.918105,0.971766
vectorAdd,1300,2100,1.769838,1.615970
vectorAdd,1300,2600,1.401741,1.387039
vectorAdd,1300,3100,1.159159,1.187822
vectorAdd,1300,3600,0.999735,1.017461
vectorAdd,1300,3900,0.917921,0.928849
vectorAdd,1500,2100,1.769939,1.674471
vectorAdd,1500,2600,1.401843,1.427212
vectorAdd,1500,3100,1.159057,1.209017
vectorAdd,1500,3600,0.999684,1.019698
vectorAdd,1500,3900,0.915600,0.920207
vectorAdd,700,2100,1.770754,1.644350
vectorAdd,700,2600,1.402962,1.471255
vectorAdd,700,3100,1.290172,1.331533
vectorAdd,700,3600,1.310327,1.221871
vectorAdd,700,3900,1.310225,1.168740
vectorAdd,900,2100,1.770143,1.601875
vectorAdd,900,2600,1.402046,1.410218
vectorAdd,900,3100,1.159566,1.246973
vectorAdd,900,3600,1.000794,1.115260
vectorAdd,900,3900,0.999969,1.050785
average,0.094547
